index,species,x,y,dbh,height,elevation,sensor
43,Douglas Fir,416735.365661007,5346678.63205172,0.509295817894065,34.37174957969999,523.771667480469,True
44,Douglas Fir,416728.3494,5346689.177,0.493380323584876,33.58278898,523.372924804688,True
45,Douglas Fir,416730.2002,5346681.051,0.432901445209955,33.89259655,523.742065429688,True
46,Beech,416700.676343439,5346611.6686289,0.0891267681314614,27.28962149,524.799743652344,False
47,Beech,416698.102078088,5346611.89774244,0.165521140815571,27.65825122,524.655944824219,False
48,Beech,416699.397935178,5346613.17863203,0.130507053335354,26.53824404,524.713439941406,False
49,Beech,416704.584803682,5346614.5140774,0.366056369111359,28.58093068,524.941955566406,False
50,Beech,416703.997276127,5346609.91064066,0.397887357729738,28.73643552,525.006164550781,False
51,Beech,416702.405929985,5346609.70051411,0.0795774715459477,27.356059884979416,524.952758789062,False
52,Beech,416701.477423741,5346607.78461707,0.146422547644544,28.09705714,524.947814941406,False
53,Beech,416702.039623431,5346607.20629043,0.124140855611678,27.260892356084025,524.974670410156,False
54,Beech,416702.748023811,5346603.50983477,0.480647928137524,27.71990527,525.098083496094,False
55,Beech,416708.328629742,5346602.88320678,0.315126787321953,28.20064232,525.177307128906,False
56,Beech,416709.547805861,5346602.76363289,0.0827605704077856,28.819424507678377,525.218444824219,False
57,Beech,416710.797182823,5346608.98779502,0.33422538049298,29.12801432,525.115478515625,False
58,Beech,416710.610366837,5346609.51023125,0.108225361302489,30.11716749,525.135314941406,False
59,Beech,416708.98986594,5346611.36570594,0.130507053335354,28.9544626,524.967651367188,False
60,Beech,416707.818070384,5346612.32200088,0.066845076098596,28.51875534,525.056335449219,False
61,Beech,416712.025681261,5346615.28253499,0.143239448782706,31.00837691,524.988464355469,False
62,Beech,416714.833950391,5346614.36868784,0.528394411065093,31.15074948,525.181701660156,False
63,Beech,416715.636372824,5346614.00595958,0.0732112738222719,30.39648236,525.107788085938,False
64,Beech,416714.460812918,5346618.94533248,0.140056349920868,31.55334467,524.962158203125,False
65,Beech,416716.330079025,5346619.52766282,0.140056349920868,31.55334467,524.987915039062,False
66,Spruce,416714.456909197,5346622.18078944,0.512478916755903,31.45219999,524.929809570312,False
67,Beech,416713.58891433,5346625.77568874,0.420169049762604,30.25679334,524.823669433594,False
68,Beech,416718.516824781,5346630.8044617,0.490197224723038,29.3191269,524.824890136719,False
69,Beech,416724.646140171,5346623.92618426,0.480647928137524,30.58448371,525.115539550781,False
70,Beech,416728.016845808,5346626.63623613,0.0572957795130823,25.53342964661706,524.949645996094,False
71,Beech,416730.908679543,5346622.55839948,0.518845114479579,30.749866318785,525.141540527344,False
72,Beech,416728.678165628,5346618.46858927,0.0891267681314614,31.60051804,525.040344238281,False
73,Beech,416727.406988693,5346616.52740813,0.445633840657307,31.414231,525.138122558594,False
74,Beech,416724.023482953,5346620.64440749,0.499746521308551,30.56820968,525.11767578125,False
75,Beech,416726.30380344,5346613.16258681,0.175070437401085,28.46432735210541,525.042602539062,False
76,Beech,416720.445883841,5346612.17673331,0.461549334966496,30.47470286,525.178100585938,False
77,Beech,416719.171068205,5346608.20259943,0.105042262440651,28.95945777495605,525.152648925781,False
78,Beech,416724.628217509,5346605.61562245,0.359690171387683,30.85010582,525.202392578125,False
79,Beech,416722.325773016,5346603.43315841,0.101859163578813,28.76980471,525.285217285156,False
80,Beech,416723.124130642,5346601.94036302,0.442450741795469,30.86916784,525.363525390625,False
81,Beech,416720.037662877,5346598.56561091,0.378788764558711,28.6678058,525.299499511719,False
82,Beech,416716.976139981,5346604.68749884,0.375605665696873,30.37476934,525.254211425781,False
83,Beech,416715.762446863,5346603.65573221,0.0859436692696235,30.240800179019544,525.248657226562,False
84,Beech,416713.771208815,5346601.87877157,0.464732433828334,30.73619133,525.349182128906,False
85,Beech,416713.697895059,5346605.61938294,0.0986760647169751,29.92093390421667,525.177429199219,False
86,Silver Fir,416733.688567673,5346740.56599574,0.149605646506382,30.784389082628223,520.448669433594,False
87,Silver Fir,416733.511728628,5346742.73162313,0.15278874536822,30.82711636766337,520.427551269531,False
88,Douglas Fir,416734.359666544,5346744.28547696,0.397887357729738,28.35419706731781,520.543212890625,False
89,Douglas Fir,416735.665460469,5346745.99338853,0.130507053335354,26.54217937618389,520.385314941406,False
90,Silver Fir,416748.332330908,5346742.77791447,0.35014087480217,27.814435369444844,520.908935546875,False
91,Silver Fir,416750.985122606,5346745.79288227,0.127323954473516,27.416293257650235,520.62548828125,False
92,Beech,416755.026782719,5346746.66236312,0.15278874536822,28.68902240847686,520.671020507812,False
93,Beech,416753.668487283,5346748.2387109,0.0986760647169751,25.95665525,520.538330078125,False
94,Silver Fir,416753.989786504,5346741.01310443,0.381971863420549,28.98464632,520.882690429688,False
95,Silver Fir,416751.831412912,5346737.14622958,0.12095775674984,25.54116963,521.138122558594,False
96,Silver Fir,416744.661277852,5346730.65449597,0.68436625529515,31.94277999,521.560424804688,False
97,Silver Fir,416743.864881697,5346728.07690732,0.0954929658551372,27.94471611664701,521.503845214844,False
98,Douglas Fir,416734.839298436,5346734.07101144,0.557042300821634,36.08029041778834,521.120422363281,False
99,Beech,416727.42745235,5346734.14022782,0.429718346348117,28.1978109,520.865783691406,False
100,Beech,416725.901078912,5346733.97322564,0.0954929658551372,27.15529942,520.596435546875,False
101,Beech,416723.896600968,5346736.46539441,0.41061975317709,29.67173608436416,520.567626953125,False
102,Beech,416723.814160261,5346734.22824853,0.105042262440651,27.20087561,520.575317382812,False
103,Beech,416724.30899237,5346732.48587641,0.0923098669932993,29.378057199628955,520.541809082031,False
104,Beech,416725.182670804,5346731.0444987,0.305577490736439,27.417288036153817,520.805114746094,False
105,Douglas Fir,416749.868318334,5346725.96574781,0.525211312203255,33.24780111879998,521.832275390625,False
106,Beech,416673.393605264,5346644.86069575,0.162338041953733,28.74718865504636,521.774291992188,False
107,Beech,416674.318204182,5346643.37417817,0.114591559026165,27.98280628,521.941955566406,False
108,Beech,416671.756078577,5346642.96143064,0.388338061144225,28.11696406,521.723266601562,False
109,Beech,416675.969704123,5346643.4150587,0.066845076098596,27.52509343,522.020935058594,False
110,Beech,416676.990170117,5346643.32484332,0.175070437401085,25.95307213,522.141174316406,False
111,Beech,416679.210200103,5346643.07367698,0.388338061144225,27.54687932,522.406311035156,False
112,Beech,416674.891903091,5346640.2800069,0.0891267681314614,25.85967564,522.10498046875,False
113,Oak,416673.759321837,5346635.40801375,0.439267642933631,27.41799273,522.316528320312,False
114,Beech,416673.493968413,5346634.04267797,0.101859163578813,26.62888806,522.271423339844,False
115,Beech,416671.609977647,5346634.28724686,0.0636619772367581,27.29831613,522.0849609375,False
116,Beech,416670.491369541,5346635.62358862,0.111408460164327,27.29831613,521.974914550781,False
117,Beech,416669.60377598,5346630.92865094,0.114591559026165,26.40497501,522.137939453125,False
118,Beech,416669.952025062,5346629.52541319,0.226000019190491,26.03210026,522.247253417969,False
119,Beech,416673.760419003,5346631.32330898,0.181436635124761,25.75961549,522.429077148438,False
120,Beech,416675.452407227,5346630.32836023,0.105042262440651,25.0926546,522.657348632812,False
121,Beech,416679.31661801,5346634.62934151,0.0923098669932993,26.02694299,522.706726074219,False
122,Beech,416681.672549385,5346634.87910038,0.42653524748628,27.62952593,523.043518066406,False
123,Beech,416682.335151639,5346633.03868247,0.105042262440651,25.12928785,522.968505859375,False
124,Beech,416681.377210818,5346638.81093434,0.0763943726841098,27.846631215244933,522.652770996094,False
125,Beech,416681.882175008,5346641.07569288,0.267380304394384,25.48506512657096,522.632568359375,False
126,Beech,416682.605206,5346684.31194338,0.105042262440651,25.66461276,520.586853027344,False
127,Spruce,416804.418251479,5346688.8151049,0.232366216914167,26.220698531649987,520.062622070312,False
128,Spruce,416799.4043,5346686.171,0.53157750992693,31.38744834,520.804260253906,False
129,Beech,416795.5757,5346682.424,0.464732433828334,29.7217359,521.0703125,False
130,Beech,416794.5375,5346683.49,0.159154943091895,30.94858535,521.097351074219,False
131,Beech,416792.165433835,5346680.38792914,0.0827605704077856,28.819424507678377,521.332702636719,False
132,Beech,416791.3853,5346683.556,0.445633840657307,32.77581475,521.482299804688,False
133,Spruce,416792.3544,5346690.07,0.522028213341417,31.99008954,521.275024414062,False
134,Beech,416793.6884,5346693.879,0.130507053335354,29.8839698,520.940856933594,False
135,Beech,416789.011911052,5346691.27891836,0.0827605704077856,28.819424507678377,521.369262695312,False
136,Beech,416788.8155,5346693.149,0.375605665696873,30.50378805,521.380859375,False
137,Beech,416785.6527,5346693.881,0.105042262440651,30.95109857,521.614379882812,False
138,Beech,416783.2579,5346692.105,0.0875352187005424,30.28163816,521.84130859375,False
139,Beech,416783.1988,5346693.523,0.496563422446713,30.22484441,521.985290527344,False
140,Beech,416782.7747,5346694.119,0.070028174960434,29.79915751,521.946411132812,False
141,Beech,416781.0674,5346697.59,0.331042281631142,27.7640622,521.973571777344,False
142,Beech,416784.1407,5346686.284,0.366056369111359,30.7515084,521.910827636719,False
143,Beech,416786.3978,5346688.316,0.254647908947033,29.68629409,521.622192382812,False
144,Beech,416787.832217808,5346684.691668,0.0795774715459477,27.356059884979416,521.561462402344,False
145,Beech,416786.5233,5346680.56,0.0732112738222719,29.03611012,521.711364746094,False
146,Beech,416785.3661,5346682.18,0.416985950900766,30.44210422,521.894409179688,False
147,Beech,416782.9444,5346680.155,0.130507053335354,31.23297681,522.010070800781,False
148,Spruce,416779.9355,5346679.988,0.381971863420549,32.05188591,522.376281738281,False
149,Beech,416779.5873,5346684.647,0.0859436692696235,29.49153092,522.195068359375,False
150,Beech,416779.2921,5346674.314,0.226000019190491,31.60910581,522.40087890625,False
151,Beech,416777.241,5346669.643,0.356507072525846,29.38469775,522.637573242188,False
152,Beech,416780.7954,5346671.081,0.0859436692696235,29.69262838,522.304504394531,False
153,Beech,416782.623,5346672.773,0.149605646506382,29.73138912,522.123596191406,False
154,Beech,416785.2335,5346672.814,0.117774657888003,29.04911886,521.903503417969,False
155,Spruce,416787.3286,5346675.382,0.397887357729738,31.44862229,521.872192382812,False
156,Beech,416791.065,5346675.113,0.143239448782706,27.70785326,521.445556640625,False
157,Beech,416791.969088358,5346673.5349121,0.0827605704077856,28.819424507678377,521.429504394531,False
158,Beech,416791.3361,5346673.34,0.117774657888003,27.15111851,521.444702148438,False
159,Spruce,416784.886509064,5346669.62631893,0.146422547644544,28.225040437087284,521.939758300781,False
160,Larch,416782.770616307,5346669.17946205,0.496563422446713,30.93351040579999,522.323181152344,False
161,Beech,416781.101283168,5346666.47593415,0.13687325105903,27.866893977334968,522.286926269531,False
162,Beech,416790.0295,5346666.47,0.216450722604978,29.14407743,521.534362792969,False
163,Beech,416791.051,5346664.971,0.0859436692696235,28.30150395,521.490539550781,False
164,Beech,416793.4325,5346668.997,0.372422566835035,28.61186799,521.326904296875,False
165,Beech,416796.2274,5346665.835,0.0827605704077856,29.38219471,521.066772460938,False
166,Beech,416797.2301,5346666.926,0.509295817894065,29.89022816,521.048278808594,False
167,Oak,416801.091,5346673.142,0.346957775940332,26.2239733,520.481018066406,False
168,Beech,416799.5924,5346675.157,0.117774657888003,26.39986631,520.717102050781,False
169,Spruce,416801.3206,5346677.278,0.159154943091895,26.85088735,520.469970703125,False
170,Beech,416802.4877,5346674.636,0.12095775674984,26.02539322,520.266662597656,False
171,Beech,416801.624,5346668.727,0.124140855611678,26.42545489,520.466186523438,False
172,Beech,416800.6086,5346665.23,0.140056349920868,29.06896476,520.676086425781,False
173,Beech,416798.8622,5346658.732,0.216450722604978,26.51034316,520.824096679688,False
174,Beech,416796.9567,5346652.567,0.331042281631142,27.18905263,520.971496582031,False
175,Beech,416793.8844,5346651.862,0.117774657888003,26.54030526,521.207214355469,False
176,Beech,416791.9398,5346653.199,0.0732112738222719,28.90578421,521.429992675781,False
177,Beech,416792.9267,5346655.155,0.0859436692696235,27.90781392,521.381713867188,False
178,Spruce,416790.184,5346656.118,0.515662015617741,33.35660688,521.788208007812,False
179,Beech,416790.7064,5346658.382,0.15278874536822,30.7121298,521.476318359375,False
180,Beech,416786.1092,5346652.551,0.54749300423612,30.71883677,522.033630371094,False
181,Spruce,416782.5155,5346657.053,0.467915532690172,32.09527222,522.342224121094,False
182,Beech,416782.7256,5346659.745,0.0827605704077856,27.03867707,522.302124023438,False
183,Beech,416782.1656,5346660.039,0.366056369111359,29.339461,522.335815429688,False
184,Beech,416779.3339,5346659.077,0.133690152197192,28.43907696,522.516052246094,False
185,Beech,416772.9171,5346657.674,0.133690152197192,27.96089947,523.014770507812,False
186,Beech,416776.3927,5346655.47,0.15278874536822,28.12046429,522.778076171875,False
187,Beech,416775.4591,5346653.921,0.436084544071793,30.53200914,522.921691894531,False
188,Beech,416778.1687,5346652.394,0.0954929658551372,28.90114064,522.582153320312,False
189,Beech,416779.3103,5346652.092,0.321492985045629,29.21061557,522.522521972656,False
190,Beech,416782.0256,5346649.433,0.143239448782706,30.31237549,522.271789550781,False
191,Beech,416779.7409,5346645.401,0.42653524748628,29.52831444,522.50048828125,False
192,Beech,416784.206735336,5346645.62234901,0.0954929658551372,29.710635410071504,522.014770507812,False
193,Beech,416785.7833,5346643.289,0.0795774715459477,27.56930853,521.933349609375,False
194,Beech,416791.6514,5346649.403,0.276929600979898,27.4444522,521.524230957031,False
195,Beech,416790.2753,5346644.633,0.366056369111359,29.25550672,521.584167480469,False
196,Beech,416795.3392,5346645.244,0.133690152197192,27.80647648,521.009887695312,False
197,Beech,416796.4148,5346645.857,0.0763943726841098,30.25573427,520.850341796875,False
198,Beech,416796.0898,5346642.586,0.33422538049298,28.18657632,520.779052734375,False
199,Beech,416793.734234786,5346636.05163235,0.0986760647169751,29.92093390421667,520.98974609375,False
200,Beech,416790.669092717,5346637.39309873,0.496563422446713,31.08842659681669,521.485290527344,False
201,Beech,416789.5838,5346632.686,0.391521160006063,29.12707772,521.503540039062,False
202,Beech,416787.518825523,5346633.58074976,0.159154943091895,28.42485097122753,521.605895996094,False
203,Beech,416785.8297,5346630.835,0.461549334966496,29.71948563,521.842834472656,False
204,Beech,416787.249898332,5346627.01124267,0.181436635124761,28.90561545,521.629821777344,False
205,Beech,416789.708661219,5346627.90766664,0.0986760647169751,29.92093390421667,521.279113769531,False
206,Beech,416790.611709031,5346625.44620704,0.324676083907466,26.647889920798217,521.220153808594,False
207,Beech,416787.457661716,5346624.84008166,0.12095775674984,27.76877612631574,521.539916992188,False
208,Beech,416782.622717068,5346628.23131584,0.359690171387683,27.39006492042584,522.151000976562,False
209,Beech,416782.969960086,5346629.68724826,0.105042262440651,28.95945777495605,522.0556640625,False
210,Beech,416776.2137,5346638.524,0.0795774715459477,31.3051198,522.705078125,False
211,Beech,416777.2791,5346641.23,0.105042262440651,29.94394978,522.645141601562,False
212,Beech,416774.914,5346643.605,0.114591559026165,29.37168884,522.85400390625,False
213,Beech,416771.244879466,5346651.52614018,0.0954929658551372,28.40307746,523.165100097656,False
214,Beech,416775.2139,5346634.211,0.066845076098596,30.70922368,522.782104492188,False
215,Beech,416777.1589,5346629.644,0.070028174960434,30.91082785,522.600524902344,False
216,Beech,416722.57,5346717.97,0.47109863155201,28.82887716,521.551391601562,False
217,Beech,416723.3499,5346714.344,0.168704239677409,28.13972228,521.619018554688,False
218,Oak,416722.6513,5346713.425,0.3947042588679,26.17579265,521.719787597656,False
219,Beech,416722.572908964,5346712.20353488,0.0636619772367581,28.172342803509807,521.713500976562,False
220,Beech,416720.808,5346714.973,0.114591559026165,28.40371103,521.4775390625,False
221,Oak,416717.9939,5346713.092,0.369239467973197,29.45472903,521.449890136719,False
222,Beech,416717.2207,5346712.262,0.111408460164327,29.22562155,521.492004394531,False
223,Silver Fir,416734.195,5346713.668,0.397887357729738,31.3615225,522.199279785156,False
224,Silver Fir,416734.6257,5346719.149,0.445633840657307,30.80807886,521.908325195312,False
225,Beech,416733.31584027,5346723.19888513,0.305577490736439,27.417288036153817,521.567321777344,False
226,Beech,416732.619477378,5346725.21219705,0.200535228295788,27.076653989680946,521.403015136719,False
227,Douglas Fir,416730.259656429,5346727.9787824,0.62388737692023,36.96451632970005,521.411376953125,False
228,Silver Fir,416738.060509413,5346725.30780086,0.378788764558711,28.89181560676637,521.619812011719,False
229,Beech,416739.886697624,5346725.99565795,0.124140855611678,27.260892356084025,521.560363769531,False
230,BE,416738.4272,5346723.247,0.12095775674984,31.49196187,521.641967773438,False
231,Beech,416743.4253,5346722.007,0.292845095289087,24.1640076,521.917358398438,False
232,Silver Fir,416740.0312,5346716.594,0.502929620170389,32.51885944,522.127990722656,False
233,Silver Fir,416743.9773,5346717.207,0.416985950900766,29.8049806,522.217346191406,False
234,Silver Fir,416745.1303,5346718.025,0.165521140815571,29.63293333,521.999572753906,False
235,Beech,416747.2263,5346716.816,0.105042262440651,27.74989279,522.132507324219,False
236,Douglas Fir,416745.172,5346714.782,0.366056369111359,27.83480794,522.3056640625,False
237,Beech,416744.64379657,5346711.38451652,0.0891267681314614,30.111258803659474,522.496643066406,False
238,Beech,416748.861,5346720.54,0.114591559026165,26.52390694,521.993408203125,False
239,Beech,416748.7209,5346720.22,0.0923098669932993,24.838601,521.993408203125,False
240,Silver Fir,416749.4765,5346717.345,0.0763943726841098,26.05090352,522.06884765625,False
241,Silver Fir,416747.569969154,5346704.64158048,0.420169049762604,30.65245956101496,522.939636230469,False
242,Silver Fir,416739.4636,5346706.834,0.324676083907466,28.81803512,522.551696777344,False
243,Beech,416762.702341668,5346752.74036259,0.0954929658551372,29.710635410071504,520.411743164062,False
244,Beech,416766.393617669,5346752.62880754,0.114591559026165,28.08037688330361,520.214599609375,False
245,Beech,416766.766956342,5346748.38758636,0.159154943091895,27.4529659,520.519897460938,False
246,Beech,416768.7164,5346747.965,0.264197205532546,26.54450003,520.570190429688,False
247,Beech,416769.008561006,5346748.66228475,0.0572957795130823,25.53342964661706,520.357482910156,False
248,Beech,416770.193675393,5346747.5573393,0.108225361302489,26.80815466,520.445373535156,False
249,Beech,416774.700794075,5346751.16118068,0.35014087480217,26.787767334332347,520.064453125,False
250,Beech,416776.0993,5346746.996,0.130507053335354,29.65664977,520.25146484375,False
251,BE,416773.569270089,5346745.97995015,0.0732112738222719,26.80815466,520.422302246094,False
252,Beech,416774.9529,5346743.898,0.311943688460115,26.74631618,520.556884765625,False
253,Larch,416778.6524,5346746.54,0.493380323584876,29.33144128,520.297180175781,False
254,Beech,416778.830974767,5346744.13253702,0.0572957795130823,25.53342964661706,520.209899902344,False
255,Beech,416783.351,5346747.389,0.337408479354818,27.52662141,519.896545410156,False
256,Beech,416781.7332,5346740.591,0.066845076098596,28.92570132,520.243896484375,False
257,Beech,416780.7681,5346739.877,0.455183137242821,28.73828124,520.453857421875,False
258,Beech,416777.7705,5346740.433,0.15278874536822,28.7798044,520.600341796875,False
259,Beech,416775.4024,5346739.872,0.114591559026165,27.12074999,520.705993652344,False
260,Beech,416773.2462,5346738.235,0.311943688460115,26.59437971,520.920349121094,False
261,Beech,416771.509748896,5346734.34549848,0.101859163578813,29.86673520702972,521.094604492188,False
262,Beech,416771.921609927,5346728.60206856,0.35014087480217,26.787767334332347,521.374938964844,False
263,Beech,416776.531076097,5346734.21998593,0.337408479354818,25.967964184735703,520.978637695312,False
264,Beech,416777.450009685,5346738.51490833,0.0986760647169751,29.92093390421667,520.691650390625,False
265,Beech,416781.3398,5346735.524,0.159154943091895,28.42329356,520.583923339844,False
266,Beech,416778.6235672,5346727.47557443,0.25783100780887,25.238002521886123,521.184875488281,False
267,Beech,416766.87293595,5346730.81045161,0.381971863420549,28.70274793705192,521.452819824219,False
268,Beech,416770.432330584,5346743.84757054,0.114591559026165,28.08037688330361,520.701171875,False
269,Larch,416767.914555806,5346742.73040856,0.627070475782068,33.13657967580003,521.016479492188,False
270,Beech,416768.50292006,5346741.07675876,0.0891267681314614,30.111258803659474,520.873901367188,False
271,Beech,416767.001120478,5346740.47696359,0.117774657888003,27.439274209981903,520.941162109375,False
272,Beech,416764.8653,5346745.145,0.0827605704077856,27.27382807,520.732788085938,False
273,Silver Fir,416755.854871718,5346744.31321627,0.490197224723038,31.60226215924664,521.066833496094,False
274,Beech,416759.2349,5346736.127,0.130507053335354,25.42250262,521.2060546875,False
275,Beech,416763.4667,5346733.617,0.0859436692696235,28.79075967,521.266235351562,False
276,Beech,416759.6732,5346732.515,0.0954929658551372,28.12155659,521.351684570312,False
277,Beech,416755.6701,5346731.856,0.47109863155201,27.64874613,521.502136230469,False
278,Beech,416758.3719,5346727.634,0.388338061144225,28.6093424,521.689208984375,False
279,Beech,416758.8623,5346725.003,0.0923098669932993,28.12778482,521.724853515625,False
280,Beech,416758.407887661,5346722.32365326,0.066845076098596,27.96648584923868,521.972045898438,False
281,Beech,416756.4639,5346721.699,0.381971863420549,27.9432814,522.010375976562,False
282,Beech,416759.07145491,5346719.81906647,0.0604788783749202,28.026092272680334,521.992126464844,False
283,Beech,416759.5598,5346718.978,0.480647928137524,28.88047213,522.099365234375,False
284,Beech,416763.7967,5346720.859,0.146422547644544,29.52442133,521.804809570312,False
285,Beech,416764.6361,5346720.022,0.0954929658551372,29.93148438,521.80322265625,False
286,Beech,416762.634844723,5346726.34926575,0.467915532690172,30.76817079043332,521.739929199219,False
287,Beech,416763.4405,5346724.363,0.0986760647169751,30.27315843,521.732116699219,False
288,Beech,416765.601,5346723.934,0.130507053335354,29.3098475,521.653747558594,False
289,Beech,416767.692,5346721.677,0.413802852038928,29.1300835,521.789184570312,False
290,Beech,416770.8917,5346724.317,0.413802852038928,28.84351727,521.518249511719,False
291,Beech,416771.4224,5346720.304,0.117774657888003,28.75842454,521.630432128906,False
292,Beech,416768.1006,5346717.589,0.12095775674984,30.25383955,521.878356933594,False
293,Beech,416769.3015,5346715.943,0.385154962282387,30.44115027,521.988403320312,False
294,Beech,416775.3864,5346721.037,0.066845076098596,29.20763375,521.501098632812,False
295,Beech,416777.059987353,5346719.86672593,0.452000038380983,29.60892300463168,521.64111328125,False
296,Beech,416774.802243203,5346718.41612997,0.0859436692696235,29.15469135,521.5771484375,False
297,Beech,416778.4475,5346718.158,0.0859436692696235,28.68303511,521.460998535156,False
298,Beech,416776.5929,5346715.525,0.149605646506382,28.80672556,521.623229980469,False
299,Beech,416776.2458,5346713.212,0.353323973664008,28.79246284,521.767028808594,False
300,Beech,416773.424038829,5346714.52451105,0.0923098669932993,29.15968142,521.835021972656,False
301,Beech,416772.2961,5346713.878,0.066845076098596,29.15968142,521.97412109375,False
302,Beech,416771.9579,5346713.213,0.331042281631142,30.08482991,521.981628417969,False
303,Beech,416767.2175,5346713.675,0.12095775674984,29.33914528,521.968627929688,False
304,Beech,416765.1913,5346712.721,0.162338041953733,27.49691772,522.206359863281,False
305,Beech,416763.6064,5346711.62,0.477464829275686,29.53681614,522.299865722656,False
306,Beech,416763.1688,5346716.251,0.140056349920868,29.11920132,522.024780273438,False
307,Beech,416758.6391,5346714.318,0.117774657888003,27.93830031,522.200805664062,False
308,Beech,416757.6645,5346712.975,0.286478897565412,28.45307047,522.261779785156,False
309,Beech,416758.986184575,5346711.10666786,0.0636619772367581,28.172342803509807,522.354858398438,False
310,Beech,416757.2035,5346708.775,0.0891267681314614,29.81144352,522.48193359375,False
311,Beech,416755.5785,5346708.599,0.47109863155201,28.68655215,522.597534179688,False
312,Beech,416756.8,5346706.28,0.353323973664008,28.83518535,522.6748046875,False
313,Beech,416761.6257,5346705.759,0.397887357729738,29.86765804,522.604797363281,False
314,Beech,416764.4652,5346708.665,0.130507053335354,29.52725111,522.328002929688,False
315,Beech,416767.9502,5346708.15,0.442450741795469,30.01943463,522.284790039062,False
316,Beech,416768.4651,5346707.143,0.111408460164327,29.39323718,522.185180664062,False
317,Beech,416767.5919,5346702.481,0.149605646506382,31.31450155,522.436218261719,False
318,Beech,416766.4804,5346701.502,0.544309905374282,30.55328454,522.554443359375,False
319,Beech,416776.3203,5346707.213,0.108225361302489,29.92943428,521.904541015625,False
320,Beech,416778.5545,5346706.919,0.499746521308551,29.90376168,521.980041503906,False
321,Beech,416782.047054292,5346709.55546557,0.0986760647169751,29.92093390421667,521.568481445312,False
322,Beech,416778.9619,5346709.786,0.0636619772367581,28.57045433,521.839172363281,False
323,Beech,416772.0502,5346705.12,0.413802852038928,29.63177632,522.248107910156,False
324,Douglas Fir,416735.036,5346708.332,0.598422586025526,37.68710459,522.644714355469,False
325,Silver Fir,416728.3168,5346709.111,0.436084544071793,30.64725268,522.378967285156,False
326,Silver Fir,416729.4716,5346715.584,0.33422538049298,28.47089568,521.997375488281,False
327,Douglas Fir,416728.4633,5346721.667,0.458366236104659,30.98208985,521.610412597656,False
328,Silver Fir,416725.0846,5346721.58,0.0986760647169751,28.3407345,521.198669433594,False
329,Beech,416722.35040615,5346723.90940275,0.407436654315252,29.552525756744732,521.085998535156,False
330,Beech,416719.8006,5346726.576,0.25783100780887,28.85235014,520.774475097656,False
331,Beech,416719.7724,5346727.231,0.0923098669932993,27.0549408,520.607849121094,False
332,Beech,416718.978981943,5346721.61016857,0.111408460164327,29.413934366919904,520.955261230469,False
333,Beech,416719.741996328,5346720.67366482,0.105042262440651,26.3707036,521.016479492188,False
334,Beech,416718.2429,5346718.644,0.117774657888003,27.36340209,521.107543945312,False
335,Beech,416722.6346,5346719.963,0.15278874536822,33.33694943,521.277587890625,False
336,Beech,416689.8782,5346653.471,0.0795774715459477,28.94041052,522.724487304688,False
337,Spruce,416687.4291,5346647.879,0.541126806512444,30.06577696,523.003112792969,False
338,Beech,416686.0349,5346648.616,0.114591559026165,28.4130282,522.656127929688,False
339,Spruce,416684.9724,5346651.858,0.544309905374282,33.30923323,522.615417480469,False
340,Beech,416685.388,5346653.496,0.13687325105903,27.82613856,522.655212402344,False
341,Beech,416682.503404002,5346656.05100302,0.276929600979898,27.54609183146169,522.079406738281,False
342,Beech,416678.949674425,5346650.24731787,0.0795774715459477,27.91648725,522.004760742188,False
343,Oak,416679.7233,5346648.848,0.439267642933631,28.07175282,522.238830566406,False
344,Beech,416678.848316086,5346650.05184107,0.0795774715459477,27.91648725,522.004760742188,False
345,Beech,416679.1365,5346651.196,0.127323954473516,27.47470235,521.996032714844,False
346,Beech,416677.2768,5346650.127,0.0572957795130823,26.71475529,521.913696289062,False
347,Beech,416676.5352,5346649.644,0.146422547644544,26.50795438,521.853942871094,False
348,Beech,416675.172094731,5346652.33207818,0.101859163578813,29.86673520702972,521.648742675781,False
349,Beech,416673.9455,5346653.861,0.175070437401085,28.56643696,521.5498046875,False
350,Oak,416673.2379,5346650.499,0.493380323584876,27.69130775,521.571838378906,False
351,Beech,416707.1265,5346675.98,0.276929600979898,28.41434494,522.868286132812,False
352,Beech,416708.2019,5346680.876,0.133690152197192,27.89904703,522.673095703125,False
353,Beech,416706.892255902,5346682.13158061,0.070028174960434,27.281054370000003,522.553283691406,False
354,Beech,416706.556,5346682.565,0.340591578216656,28.3565497,522.524719238281,False
355,Beech,416701.4877,5346682.196,0.127323954473516,27.67283927,522.162353515625,False
356,Beech,416701.176462633,5346683.43333995,0.0827605704077856,28.819424507678377,522.128601074219,False
357,Beech,416699.2697,5346686.347,0.267380304394384,27.09177417,521.911560058594,False
358,Spruce,416695.7382,5346687.217,0.311943688460115,27.66432138,521.5859375,False
359,Beech,416694.187408874,5346689.68325038,0.0923098669932993,29.378057199628955,521.242553710938,False
360,Beech,416691.8611,5346685.765,0.27374650211806,27.89516592,521.291015625,False
361,Spruce,416689.3734,5346682.568,0.442450741795469,28.81129287,521.473999023438,False
362,Beech,416684.7213,5346680.958,0.356507072525846,26.74270679,521.00341796875,False
363,Beech,416683.8952,5346682.556,0.159154943091895,26.07357001,520.790283203125,False
364,Beech,416685.5984,5346685.568,0.15278874536822,28.1164766,520.715576171875,False
